,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Equally Weighted,Equally Weighted,Equally Weighted,Equally Weighted,Equally Weighted,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%
,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,-0.04016371908456884,2210.6772991707885,-0.06611247871783725,2367.177255050338,"[0.00000000e+00 1.27920090e-15 8.51423989e-16 9.06725910e-16
 0.00000000e+00 0.00000000e+00 5.56219622e-16 5.21671411e-01
 1.30868499e-16 0.00000000e+00 0.00000000e+00 4.78328589e-01]",0.0059573283104950026,2115.644500557398,-0.04534457386355859,2216.134159634905,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.004259419004973841,1114.817842345803,0.0,1114.817842337576,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.97764632e-13 0.00000000e+00 0.00000000e+00 1.18551002e-12
 0.00000000e+00 0.00000000e+00 4.56981675e-13 2.42585119e-12]",-0.01615771965316548,2856.7291148539034,-0.022632034750943473,2922.8798327811623,"[5.78877330e-01 6.50521303e-17 2.51534904e-17 1.84314369e-17
 0.00000000e+00 0.00000000e+00 3.39897381e-17 2.06993214e-01
 0.00000000e+00 7.06899816e-17 0.00000000e+00 2.14129456e-01]",-0.025304954571314653,3563.6802976286403,-0.03806462829674688,3704.6982598137547,"[3.51996231e-01 2.40150781e-17 1.95156391e-17 0.00000000e+00
 0.00000000e+00 6.50521303e-18 1.60461922e-17 3.32267819e-01
 0.00000000e+00 1.71303943e-17 3.34747421e-17 3.15735950e-01]",-0.03447216092676375,3870.5150514931047,-0.05264776659657779,4085.6134761613225,"[1.25211151e-01 0.00000000e+00 0.00000000e+00 2.94631940e-17
 0.00000000e+00 7.58941521e-18 3.68628739e-18 4.57312360e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.17476489e-01]",-0.06476627731510609,3939.4010657827444,-0.08901348450603373,4324.324233951593,"[2.08166817e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.36102673e-18 2.32019265e-17 3.38982323e-01
 9.54097912e-18 1.47451495e-17 2.05998413e-18 6.61017677e-01]",-0.11041669038447044,3893.130343491525,-0.14185689794473025,4536.69129791834,"[1.24993927e-13 1.95986254e-13 8.72318836e-17 1.18533268e-13
 9.30743791e-18 5.69053509e-17 6.18569674e-14 6.08087279e-14
 2.61386033e-18 1.93687144e-13 1.78029366e-14 1.00000000e+00]"
2012-01,0.059295837065554746,2341.7612601069404,-0.010736836418335383,2367.177255050338,"[1.22556008e-14 0.00000000e+00 4.92720599e-16 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.25394353e-16 4.94925965e-01
 0.00000000e+00 0.00000000e+00 3.60681465e-16 5.05074035e-01]",0.04707912018491589,2215.2471822676957,-0.000400236321298954,2216.134159634905,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.004459060915529278,1119.7888830145419,0.0,1119.7888830062782,"[1.00000000e+00 6.15743567e-13 1.26472444e-12 6.99398872e-13
 0.00000000e+00 1.27677036e-12 1.04945219e-12 0.00000000e+00
 2.32310005e-12 9.85447834e-13 0.00000000e+00 0.00000000e+00]",0.02678653682987897,2933.250994501925,0.0,2933.2509944802846,"[6.18151228e-01 3.15502832e-17 1.45283091e-17 0.00000000e+00
 0.00000000e+00 1.20346441e-17 2.38524478e-17 1.75174794e-01
 0.00000000e+00 1.01915004e-17 0.00000000e+00 2.06673978e-01]",0.03839403117790674,3700.5043500838865,-0.0011320516444408796,3704.6982598137547,"[4.16113399e-01 8.67361738e-19 0.00000000e+00 0.00000000e+00
 3.46944695e-18 0.00000000e+00 0.00000000e+00 2.69910963e-01
 1.56125113e-17 0.00000000e+00 0.00000000e+00 3.13975638e-01]",0.04845203593984815,4058.049385873772,-0.006746622136019695,4085.6134761613225,"[2.00166333e-01 3.79470760e-18 6.93889390e-18 1.08420217e-17
 2.51534904e-17 0.00000000e+00 0.00000000e+00 3.94538304e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.05295363e-01]",0.06026801489861122,4176.820947906944,-0.03411013561780952,4324.324233951593,"[0.00000000e+00 4.77048956e-18 2.25514052e-17 3.03576608e-18
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.85252599e-01
 0.00000000e+00 8.67361738e-18 0.00000000e+00 5.14747401e-01]",0.09438253312979183,4260.5738471147115,-0.06086317818489628,4536.69129791834,"[5.55111512e-17 1.38777878e-17 2.91433544e-16 0.00000000e+00
 2.77555756e-17 1.24900090e-16 4.16333634e-17 1.45806240e-01
 4.16333634e-17 6.93889390e-17 0.00000000e+00 8.54193760e-01]"
2012-02,0.0007557792762777904,2343.5311147373195,-0.009989171820515369,2367.177255050338,"[3.31277974e-15 0.00000000e+00 8.27517308e-17 0.00000000e+00
 0.00000000e+00 6.49111841e-16 0.00000000e+00 5.60123568e-01
 0.00000000e+00 3.62746942e-16 1.13375629e-16 4.39876432e-01]",0.021369994730785047,2262.587002880143,0.0,2262.5870028634454,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0033495775392431426,1123.5397027057816,0.0,1123.53970269749,"[1.00000000e+00 1.24004973e-12 2.59957333e-12 1.38587752e-12
 0.00000000e+00 2.62050104e-12 2.10718942e-12 0.00000000e+00
 4.73797390e-12 1.95969629e-12 0.00000000e+00 0.00000000e+00]",0.0016832157081581034,2938.188288651841,0.0,2938.188288630164,"[5.91631294e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.33140027e-16 0.00000000e+00 0.00000000e+00 2.16845063e-01
 2.47198095e-17 0.00000000e+00 0.00000000e+00 1.91523643e-01]",0.0014030589208380295,3705.696375723872,0.0,3705.696375696522,"[3.70335334e-01 1.86482774e-17 0.00000000e+00 4.87890978e-18
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.46553549e-01
 0.00000000e+00 7.91467586e-18 1.45283091e-17 2.83111117e-01]",0.0050567204743663385,4078.5698072893097,-0.0017240174439413422,4085.6134761613225,"[2.31434065e-02 0.00000000e+00 3.45377293e-02 0.00000000e+00
 1.38777878e-17 2.18091313e-02 3.42047064e-02 2.35772333e-01
 1.65603531e-01 5.13382976e-02 2.81475586e-02 4.05443306e-01]",-0.006215309687040316,4150.860712208385,-0.04011344024851809,4324.324233951593,"[5.20417043e-18 1.21430643e-17 4.33680869e-18 0.00000000e+00
 3.90312782e-18 1.21430643e-17 0.00000000e+00 4.23581938e-01
 0.00000000e+00 0.00000000e+00 4.33680869e-19 5.76418062e-01]",-0.027841149305469437,4141.954574510212,-0.08700982665931478,4536.69129791834,"[4.67894054e-15 1.51053018e-15 8.08453257e-18 2.49969834e-15
 1.15069439e-18 6.37649900e-18 6.44897247e-18 2.65391981e-18
 2.81803227e-16 1.30686387e-15 3.71625335e-15 1.00000000e+00]"
2012-03,-0.0028952891371711864,2336.745914558198,-0.012855539417025094,2367.177255050338,"[0.00000000e+00 6.11471499e-16 1.01891682e-16 4.89739175e-16
 0.00000000e+00 5.95272939e-16 3.29563239e-18 5.66235407e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.33764593e-01]",0.012691548620175963,2291.3027358345744,0.0,2291.302735817665,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0006096837364732988,1124.2247065898034,0.0,1124.2247065815068,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.40230663e-13 0.00000000e+00 0.00000000e+00 1.22331312e-12
 0.00000000e+00 0.00000000e+00 4.70581907e-13 2.48186194e-12]",-0.001020571460422448,2935.1896575390956,-0.0010205714604225144,2938.188288630164,"[5.90174858e-01 5.54027310e-17 0.00000000e+00 5.42101086e-17
 0.00000000e+00 0.00000000e+00 9.64939934e-18 2.20260240e-01
 0.00000000e+00 7.37257477e-18 0.00000000e+00 1.89564902e-01]",-0.0016931986714314728,3699.4218955437677,-0.0016931986714314546,3705.696375696522,"[3.68847264e-01 0.00000000e+00 0.00000000e+00 9.54097912e-18
 4.51028104e-17 1.08420217e-18 0.00000000e+00 3.51860081e-01
 0.00000000e+00 0.00000000e+00 4.77048956e-18 2.79292656e-01]",-0.0023664550834173737,4068.9180550357773,-0.004086392717514646,4085.6134761613225,"[1.47541008e-01 0.00000000e+00 1.90819582e-17 9.54097912e-18
 2.51534904e-17 0.00000000e+00 3.68628739e-18 4.83404991e-01
 4.25007252e-17 0.00000000e+00 1.91903785e-17 3.69054001e-01]",-0.005214819154883976,4129.214724257105,-0.045119075066825685,4324.324233951593,"[0.00000000e+00 4.33680869e-18 1.47587021e-17 0.00000000e+00
 4.16062584e-18 0.00000000e+00 0.00000000e+00 4.25058980e-01
 3.03576608e-17 0.00000000e+00 8.40256684e-19 5.74941020e-01]",-0.012198542219340247,4091.42876676246,-0.09814697583465383,4536.69129791834,"[8.41266175e-16 2.40675183e-18 2.37113066e-18 0.00000000e+00
 1.23103297e-14 1.36151550e-14 3.51486041e-18 2.33342321e-19
 1.94517922e-16 6.12891884e-19 1.43240812e-14 1.00000000e+00]"
2012-04,0.010549909494076637,2361.3983724674404,-0.0024412547002955363,2367.177255050338,"[3.69319006e-16 6.56235224e-16 0.00000000e+00 0.00000000e+00
 1.29091234e-15 0.00000000e+00 0.00000000e+00 5.98940111e-01
 0.00000000e+00 0.00000000e+00 2.65560334e-16 4.01059889e-01]",-0.002058834078254801,2286.5853236784396,-0.0020588340782547398,2291.302735817665,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.002357926332483329,1126.8755456290999,0.0,1126.8755456207837,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.09304274e-13 0.00000000e+00 0.00000000e+00 9.09841646e-13
 0.00000000e+00 0.00000000e+00 3.32525674e-13 1.73051851e-12]",0.005577492179099419,2951.560654898193,0.0,2951.5606548764176,"[5.82783839e-01 2.73218947e-17 0.00000000e+00 2.81892565e-18
 0.00000000e+00 0.00000000e+00 1.27935856e-17 2.39473808e-01
 8.29414662e-18 0.00000000e+00 0.00000000e+00 1.77742354e-01]",0.007515126328391242,3727.2235184307956,0.0,3727.223518403287,"[3.59230855e-01 0.00000000e+00 0.00000000e+00 2.60208521e-17
 7.39425882e-17 0.00000000e+00 1.69135539e-17 3.78951626e-01
 0.00000000e+00 5.11743425e-17 1.01806584e-16 2.61817520e-01]",0.009492810580771671,4107.543523400914,0.0,4107.543523370608,"[1.34905269e-01 0.00000000e+00 3.46944695e-18 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.16333634e-17 5.20663376e-01
 2.86229374e-17 0.00000000e+00 0.00000000e+00 3.44431355e-01]",0.006835131853276444,4157.4384513478935,-0.038592338040729035,4324.324233951593,"[8.67361738e-18 9.32413868e-18 0.00000000e+00 5.63785130e-18
 1.27935856e-17 0.00000000e+00 0.00000000e+00 4.03821811e-01
 6.63531730e-17 0.00000000e+00 0.00000000e+00 5.96178189e-01]",-0.0008530667015334004,4087.9385051198387,-0.0989163166192465,4536.69129791834,"[9.74357541e-15 4.70266695e-18 0.00000000e+00 7.32056387e-14
 3.68735135e-14 5.88566142e-14 5.40821374e-14 9.84760601e-19
 5.66908202e-14 4.13181195e-19 1.66963670e-18 1.00000000e+00]"
2012-05,-0.03437867251231419,2280.2166311492706,-0.03673600011674917,2367.177255050338,"[0.00000000e+00 2.83802174e-15 0.00000000e+00 1.02439282e-15
 0.00000000e+00 1.60222823e-16 0.00000000e+00 6.18993263e-01
 3.44896708e-15 0.00000000e+00 0.00000000e+00 3.81006737e-01]",-0.05085434804946176,2170.302517783305,-0.05280848146292484,2291.302735817665,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",-2.380006653868172e-06,1126.8728636578032,-2.3800066538376495e-06,1126.8755456207837,"[1.00000000e+00 6.53241350e-13 1.30932765e-12 7.22685800e-13
 0.00000000e+00 1.30005728e-12 1.07096276e-12 0.00000000e+00
 2.44941567e-12 9.80313053e-13 0.00000000e+00 0.00000000e+00]",-0.01571508974467073,2905.176614319629,-0.0157150897446706,2951.5606548764176,"[5.55737117e-01 0.00000000e+00 0.00000000e+00 3.41523684e-17
 2.91921435e-17 0.00000000e+00 1.27935856e-17 2.65910569e-01
 0.00000000e+00 2.25514052e-17 6.64073831e-18 1.78352314e-01]",-0.023515377101912316,3639.576451851779,-0.02351537710191226,3727.223518403287,"[3.20155524e-01 0.00000000e+00 0.00000000e+00 9.97465999e-18
 3.03576608e-18 1.50162001e-17 6.50521303e-18 4.17881527e-01
 0.00000000e+00 1.60461922e-17 6.46184495e-17 2.61962948e-01]",-0.031269988621663525,3979.1006841611793,-0.03126998862166344,4107.543523370608,"[8.40348195e-02 1.73472348e-18 1.90819582e-17 3.57786717e-18
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.71510174e-01
 4.33680869e-17 0.00000000e+00 0.00000000e+00 3.44455007e-01]",-0.051909917549385565,3941.6261641217793,-0.08849893050438229,4324.324233951593,"[1.94289029e-16 0.00000000e+00 2.63677968e-16 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.57498497e-01
 0.00000000e+00 1.24900090e-16 0.00000000e+00 7.42501503e-01]",-0.06439770349087404,3824.6846533782045,-0.15694403648206492,4536.69129791834,"[3.15659768e-18 1.40267501e-13 5.80282170e-18 9.57608916e-19
 6.75575781e-13 1.35669925e-13 1.77763683e-13 3.15324604e-18
 3.36611533e-18 7.22418204e-19 1.72206254e-18 1.00000000e+00]"
2012-06,0.03082101709913565,2350.495226927656,-0.007047223905365703,2367.177255050338,"[0.00000000e+00 8.34319096e-16 2.98627293e-16 8.75983842e-16
 0.00000000e+00 0.00000000e+00 1.15951141e-15 6.18074175e-01
 1.00993494e-16 0.00000000e+00 0.00000000e+00 3.81925825e-01]",0.03349450621669847,2242.9957289573144,-0.021082769256880747,2291.302735817665,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0035224904465769313,1130.8422625545447,0.0,1130.8422625461994,"[1.00000000e+00 7.26321780e-13 1.37530265e-12 7.65568164e-13
 0.00000000e+00 1.35715050e-12 1.12627963e-12 0.00000000e+00
 2.59532673e-12 1.01253728e-12 0.00000000e+00 0.00000000e+00]",0.014660012146395562,2947.7665387729794,-0.0012854610048137144,2951.5606548764176,"[5.88469154e-01 3.07913417e-17 3.83129943e-17 0.00000000e+00
 0.00000000e+00 2.47198095e-17 1.64798730e-17 2.43955225e-01
 0.00000000e+00 1.73472348e-17 0.00000000e+00 1.67575621e-01]",0.02076570681996248,3715.154829399772,-0.003237983708608933,3727.223518403287,"[3.66664901e-01 0.00000000e+00 2.62919027e-17 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.60461922e-17 3.86509221e-01
 0.00000000e+00 1.40946282e-17 0.00000000e+00 2.46825877e-01]",0.026887694842089083,4086.089529102853,-0.005223071691349199,4107.543523370608,"[1.44536850e-01 0.00000000e+00 0.00000000e+00 2.47740196e-17
 1.45283091e-17 4.33680869e-18 0.00000000e+00 5.30065438e-01
 0.00000000e+00 0.00000000e+00 4.46691295e-17 3.25397712e-01]",0.02910533257129022,4056.3485045002426,-0.06196938873762558,4324.324233951593,"[3.00462920e-18 2.02424953e-17 0.00000000e+00 7.93607122e-18
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.33461007e-01
 1.19218452e-17 0.00000000e+00 1.32724345e-17 5.66538993e-01]",0.025077004845403428,3920.59628896311,-0.13580271799997942,4536.69129791834,"[5.56326003e-18 5.00829332e-14 5.35064029e-18 1.11440503e-13
 4.48901717e-17 1.16731534e-13 7.51108894e-14 1.19518375e-13
 3.89048473e-14 4.30850761e-18 1.08573515e-13 1.00000000e+00]"
2012-07,0.024085222988739163,2407.107428602176,0.0,2407.107428584411,"[0.00000000e+00 5.22794156e-15 2.07906609e-15 3.34340845e-16
 0.00000000e+00 6.38811920e-16 0.00000000e+00 6.54298826e-01
 3.26171382e-15 0.00000000e+00 0.00000000e+00 3.45701174e-01]",0.007313304602044157,2259.3994399442636,-0.013923649368266634,2291.302735817665,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0036352639462349234,1134.953172660488,0.0,1134.9531726521122,"[1.00000000e+00 2.08735806e-13 3.88758470e-13 2.05349626e-13
 0.00000000e+00 3.61724539e-13 2.90725777e-13 0.00000000e+00
 7.57907626e-13 2.60472199e-13 0.00000000e+00 0.00000000e+00]",0.01165450570915838,2982.121300728375,0.0,2982.121300706374,"[5.96619501e-01 0.00000000e+00 5.24753851e-17 0.00000000e+00
 0.00000000e+00 2.81892565e-17 1.38777878e-17 2.54002841e-01
 0.00000000e+00 4.98732999e-18 2.42861287e-17 1.49377658e-01]",0.016293418436764462,3775.6874015925487,0.0,3775.687401564683,"[3.75952004e-01 4.42354486e-17 6.93889390e-18 0.00000000e+00
 6.93889390e-18 0.00000000e+00 0.00000000e+00 4.03839173e-01
 4.68375339e-17 0.00000000e+00 1.30104261e-17 2.20208822e-01]",0.020898942759572492,4171.484480282062,0.0,4171.484480251286,"[1.55647834e-01 0.00000000e+00 0.00000000e+00 6.07153217e-18
 5.20417043e-18 9.81202966e-18 6.93889390e-18 5.52316600e-01
 0.00000000e+00 5.31259065e-17 0.00000000e+00 2.92035565e-01]",0.01956276686825542,4135.7019046301775,-0.04361891457421252,4324.324233951593,"[1.00154306e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.67913970e-18 0.00000000e+00 4.58967371e-01
 1.77066347e-17 1.38777878e-17 0.00000000e+00 5.41032629e-01]",0.008936419963952114,3955.6323839103966,-0.12807988815632132,4536.69129791834,"[6.07699270e-20 3.49582169e-13 5.82680658e-26 1.55267361e-18
 2.10602982e-13 5.94685649e-19 6.92273047e-18 1.66814311e-14
 2.67916385e-19 0.00000000e+00 5.50425038e-18 1.00000000e+00]"
2012-08,0.026230812570079864,2470.2478123978863,0.0,2470.2478123796554,"[5.51642065e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.39355280e-15 2.14894846e-15 4.16767315e-16 6.45034098e-01
 0.00000000e+00 5.08143419e-15 4.20366866e-15 3.54965902e-01]",0.017928912220565252,2299.9080141742184,0.0,2299.908014157246,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0021573570130892783,1137.401671847055,0.0,1137.4016718386613,"[1.00000000e+00 4.76910178e-13 8.47003023e-13 4.39773218e-13
 0.00000000e+00 7.77336528e-13 6.65481559e-13 0.00000000e+00
 1.60872704e-12 5.55291924e-13 0.00000000e+00 0.00000000e+00]",0.011868107923245441,3017.5134381656285,0.0,3017.5134381433663,"[6.11693843e-01 3.53449908e-17 1.73472348e-17 1.56125113e-17
 0.00000000e+00 6.72205347e-18 4.85722573e-17 2.40118544e-01
 6.17995238e-18 7.39425882e-17 0.00000000e+00 1.48187612e-01]",0.016803028140923493,3839.130383252839,0.0,3839.130383224505,"[3.99903151e-01 0.00000000e+00 0.00000000e+00 1.69135539e-17
 4.33680869e-19 3.52365706e-17 9.10729825e-18 3.81398299e-01
 9.54097912e-18 6.07153217e-18 0.00000000e+00 2.18698550e-01]",0.02173510661071054,4262.152140185916,0.0,4262.152140154472,"[1.88075239e-01 9.54097912e-18 0.00000000e+00 1.43114687e-17
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.22808693e-01
 0.00000000e+00 1.27502175e-16 3.38271078e-17 2.89116068e-01]",0.028480672422318776,4253.489475812309,-0.01638053816929894,4324.324233951593,"[6.59194921e-17 0.00000000e+00 1.90819582e-17 2.12503626e-17
 0.00000000e+00 0.00000000e+00 7.37257477e-18 5.80850534e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.19149466e-01]",0.04884152826152932,4148.831514781376,-0.0854939773719124,4536.69129791834,"[1.59596882e-14 8.08984728e-16 7.44514848e-19 1.51187344e-15
 1.63775322e-18 1.06109405e-17 2.75922596e-14 8.92474617e-16
 2.90313476e-15 3.48681322e-15 2.30383347e-18 1.00000000e+00]"
2012-09,0.026602569123443054,2535.962750579235,0.0,2535.9627505605195,"[0.00000000e+00 5.95097545e-15 6.93914798e-16 6.77469393e-17
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.84771821e-01
 8.83732728e-15 0.00000000e+00 0.00000000e+00 3.15228179e-01]",0.025269141250765292,2358.024714648154,0.0,2358.0247146307524,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0025087760082933563,1140.2551578731777,0.0,1140.2551578647629,"[1.00000000e+00 3.22172844e-13 5.21735433e-13 2.83259527e-13
 0.00000000e+00 4.89372431e-13 3.98833744e-13 0.00000000e+00
 9.31740796e-13 3.20618532e-13 0.00000000e+00 0.00000000e+00]",0.012420473138577526,3054.9923827696616,0.0,3054.9923827471225,"[6.00536716e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.63576381e-01
 4.04407410e-17 3.88144378e-17 8.12067427e-17 1.35886903e-01]",0.017475136931969226,3906.219712399866,0.0,3906.2197123710366,"[3.85135408e-01 3.46944695e-18 1.77809156e-17 0.00000000e+00
 3.77302356e-17 1.73472348e-17 0.00000000e+00 4.15768520e-01
 0.00000000e+00 0.00000000e+00 4.77048956e-17 1.99096073e-01]",0.02255492975057849,4358.284682294087,0.0,4358.284682261934,"[1.69997181e-01 0.00000000e+00 2.76471554e-18 5.28548559e-18
 3.46673645e-17 1.40946282e-18 5.09575021e-18 5.66688355e-01
 0.00000000e+00 2.84603070e-18 6.99310401e-18 2.63314465e-01]",0.03194650279421207,4389.373589236498,0.0,4389.373589204111,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.26091454e-17 3.68628739e-18 0.00000000e+00 4.99299104e-01
 1.24683250e-17 3.72965547e-17 2.32019265e-17 5.00700896e-01]",0.04633256097092309,4341.057503898071,-0.043122571320220265,4536.69129791834,"[3.84054571e-13 1.43764100e-13 2.00434460e-18 9.31628903e-14
 4.63005623e-18 1.12103471e-18 1.64134157e-13 1.07488139e-18
 5.30026415e-18 1.99414399e-18 3.17652349e-13 1.00000000e+00]"
2012-10,-0.0006081762275675917,2534.420438320336,-0.0006081762275675423,2535.9627505605195,"[0.00000000e+00 5.42892539e-15 2.62959306e-15 3.43765963e-15
 1.78163868e-16 0.00000000e+00 1.38533595e-16 7.57403042e-01
 1.06930122e-14 0.00000000e+00 0.00000000e+00 2.42596958e-01]",-0.007288949007586587,2340.8371927444546,-0.0072889490075867345,2358.0247146307524,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0023621358852858876,1142.9485954999723,0.0,1142.9485954915374,"[1.00000000e+00 6.04419292e-13 1.08286990e-12 6.01033112e-13
 0.00000000e+00 1.06649412e-12 8.72926731e-13 0.00000000e+00
 1.98847883e-12 7.41420814e-13 0.00000000e+00 0.00000000e+00]",0.0007991110507497012,3057.433660942689,0.0,3057.4336609201314,"[5.79667488e-01 2.21719344e-17 1.22514845e-17 0.00000000e+00
 3.77302356e-17 6.45100293e-18 0.00000000e+00 3.10117250e-01
 3.65918233e-17 2.30935063e-17 0.00000000e+00 1.10215262e-01]",0.0002929977147660967,3907.364225848973,0.0,3907.3642258201353,"[3.54647242e-01 3.27429056e-17 5.65953534e-17 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.19550940e-18 4.84801633e-01
 5.44811592e-18 0.00000000e+00 0.00000000e+00 1.60551125e-01]",-0.0001882792813989731,4357.464107585973,-0.0001882792813989492,4358.284682261934,"[1.29582412e-01 1.34441069e-17 0.00000000e+00 0.00000000e+00
 1.14925430e-17 6.00648004e-17 2.63461128e-17 6.60174267e-01
 0.00000000e+00 0.00000000e+00 9.97465999e-18 2.10243321e-01]",-0.029503317076324476,4259.872508466809,-0.02950331707632443,4389.373589204111,"[2.34198425e-15 1.49647749e-13 3.34014580e-14 1.24339721e-17
 5.21756588e-17 2.83505295e-13 6.85978630e-14 5.72737926e-18
 1.71060328e-17 2.15977716e-13 2.20112018e-17 1.00000000e+00]",-0.029503317076343794,4212.981907913925,-0.0713536295017564,4536.69129791834,"[7.90429160e-13 4.97442111e-18 1.20966112e-12 1.88837098e-13
 3.47158689e-13 3.57987458e-17 5.26320523e-13 1.77123770e-18
 2.89388229e-14 1.40002092e-18 1.39390022e-17 1.00000000e+00]"
